invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,total,day_name,month_name,year,shift
7412,WALM032,Tyler,Fashion accessories,57.0,1.0,2022-12-15,18:22:00,Credit card,6.0,0.48,57.0,Thursday,December,2022,Evening
7413,WALM084,Schertz,Home and lifestyle,22.0,3.0,2020-11-04,19:45:00,Credit card,4.0,0.33,66.0,Wednesday,November,2020,Evening
7414,WALM038,Sugar Land,Fashion accessories,25.0,1.0,2021-11-28,15:04:00,Credit card,5.0,0.48,25.0,Sunday,November,2021,Afternoon
7415,WALM030,Richardson,Home and lifestyle,47.0,3.0,2022-12-04,15:42:00,Credit card,7.0,0.48,141.0,Sunday,December,2022,Afternoon
7416,WALM046,Temple,Fashion accessories,70.0,3.0,2022-12-15,18:05:00,Credit card,7.0,0.48,210.0,Thursday,December,2022,Evening
7417,WALM074,Weslaco,Home and lifestyle,70.0,1.0,2020-11-22,16:28:00,Credit card,3.0,0.33,70.0,Sunday,November,2020,Afternoon
7418,WALM030,Richardson,Fashion accessories,15.0,1.0,2021-11-04,18:18:00,Credit card,3.0,0.48,15.0,Thursday,November,2021,Evening
7419,WALM089,Southlake,Home and lifestyle,82.0,1.0,2022-11-04,20:46:00,Credit card,7.0,0.33,82.0,Friday,November,2022,Evening
7420,WALM054,Sherman,Fashion accessories,41.0,2.0,2020-12-30,15:29:00,Credit card,7.0,0.21,82.0,Wednesday,December,2020,Afternoon
7421,WALM099,Weatherford,Home and lifestyle,67.0,2.0,2022-11-03,20:52:00,Credit card,3.0,0.18,134.0,Thursday,November,2022,Evening
7422,WALM032,Tyler,Fashion accessories,81.0,2.0,2021-12-27,18:04:00,Credit card,5.0,0.48,162.0,Monday,December,2021,Evening
7423,WALM035,San Angelo,Home and lifestyle,45.0,2.0,2022-12-16,17:52:00,Credit card,3.0,0.48,90.0,Friday,December,2022,Evening
7424,WALM035,San Angelo,Fashion accessories,83.0,2.0,2021-11-30,18:31:00,Credit card,5.0,0.48,166.0,Tuesday,November,2021,Evening
7425,WALM055,Waxahachie,Home and lifestyle,83.0,3.0,2020-12-26,17:53:00,Credit card,3.0,0.33,249.0,Saturday,December,2020,Evening
7426,WALM029,Round Rock,Fashion accessories,83.0,1.0,2022-12-02,15:40:00,Credit card,3.0,0.48,83.0,Friday,December,2022,Afternoon
7427,WALM086,Rosenberg,Home and lifestyle,57.0,2.0,2022-12-30,17:06:00,Credit card,6.0,0.33,114.0,Friday,December,2022,Evening
7428,WALM050,Victoria,Fashion accessories,72.0,2.0,2021-11-13,19:46:00,Ewallet,3.0,0.48,144.0,Saturday,November,2021,Evening
7429,WALM058,Port Arthur,Home and lifestyle,48.0,2.0,2022-11-08,19:28:00,Credit card,4.0,0.33,96.0,Tuesday,November,2022,Evening
7430,WALM074,Weslaco,Fashion accessories,83.0,1.0,2022-11-18,17:39:00,Credit card,5.0,0.33,83.0,Friday,November,2022,Evening
7431,WALM009,Plano,Home and lifestyle,30.0,1.0,2020-11-17,19:38:00,Credit card,3.0,0.48,30.0,Tuesday,November,2020,Evening
7432,WALM055,Waxahachie,Fashion accessories,73.0,2.0,2020-12-11,16:46:00,Credit card,4.0,0.33,146.0,Friday,December,2020,Afternoon
7433,WALM086,Rosenberg,Home and lifestyle,29.0,3.0,2023-12-26,16:08:00,Credit card,3.0,0.33,87.0,Tuesday,December,2023,Afternoon
7434,WALM082,Weslaco,Fashion accessories,66.0,1.0,2023-11-30,20:42:00,Credit card,6.0,0.33,66.0,Thursday,November,2023,Evening
7435,WALM089,Southlake,Home and lifestyle,37.0,2.0,2021-11-18,15:54:00,Credit card,7.0,0.33,74.0,Thursday,November,2021,Afternoon
7436,WALM003,San Antonio,Fashion accessories,45.0,1.0,2021-11-07,17:39:00,Credit card,5.0,0.48,45.0,Sunday,November,2021,Evening
7437,WALM056,Rowlett,Home and lifestyle,51.0,2.0,2023-11-27,17:06:00,Credit card,4.0,0.33,102.0,Monday,November,2023,Evening
7438,WALM084,Schertz,Fashion accessories,16.0,3.0,2023-11-23,18:36:00,Credit card,7.0,0.33,48.0,Thursday,November,2023,Evening
7439,WALM046,Temple,Home and lifestyle,58.0,1.0,2023-11-05,18:40:00,Credit card,4.0,0.48,58.0,Sunday,November,2023,Evening
7440,WALM065,Texas City,Fashion accessories,72.0,1.0,2023-12-23,16:26:00,Credit card,4.0,0.33,72.0,Saturday,December,2023,Afternoon
7441,WALM086,Rosenberg,Home and lifestyle,50.0,3.0,2020-12-09,17:08:00,Credit card,3.0,0.33,150.0,Wednesday,December,2020,Evening
7442,WALM035,San Angelo,Fashion accessories,23.0,1.0,2021-12-24,20:38:00,Credit card,6.0,0.48,23.0,Friday,December,2021,Evening
7443,WALM003,San Antonio,Home and lifestyle,36.0,2.0,2020-11-02,17:12:00,Credit card,7.0,0.48,72.0,Monday,November,2020,Evening
7444,WALM055,Waxahachie,Fashion accessories,26.0,3.0,2020-12-04,19:33:00,Credit card,6.0,0.33,78.0,Friday,December,2020,Evening
7445,WALM029,Round Rock,Home and lifestyle,53.0,3.0,2023-11-09,17:19:00,Credit card,3.0,0.48,159.0,Thursday,November,2023,Evening
7446,WALM065,Texas City,Fashion accessories,25.0,3.0,2023-11-28,17:45:00,Credit card,7.0,0.33,75.0,Tuesday,November,2023,Evening
7447,WALM025,Waco,Home and lifestyle,52.0,1.0,2022-12-22,20:26:00,Credit card,4.0,0.48,52.0,Thursday,December,2022,Evening
7448,WALM086,Rosenberg,Fashion accessories,71.0,1.0,2023-11-19,16:23:00,Credit card,6.0,0.33,71.0,Sunday,November,2023,Afternoon
7449,WALM038,Sugar Land,Home and lifestyle,26.0,3.0,2020-12-17,15:27:00,Credit card,3.0,0.48,78.0,Thursday,December,2020,Afternoon
7450,WALM089,Southlake,Fashion accessories,44.0,2.0,2021-12-31,18:05:00,Credit card,5.0,0.33,88.0,Friday,December,2021,Evening
7451,WALM054,Sherman,Home and lifestyle,48.0,1.0,2022-11-14,17:55:00,Credit card,4.0,0.21,48.0,Monday,November,2022,Evening
7452,WALM030,Richardson,Fashion accessories,63.0,2.0,2023-12-02,19:17:00,Credit card,4.0,0.48,126.0,Saturday,December,2023,Evening
7453,WALM082,Weslaco,Home and lifestyle,50.0,2.0,2023-12-14,16:45:00,Credit card,5.0,0.33,100.0,Thursday,December,2023,Afternoon
7454,WALM065,Texas City,Fashion accessories,53.0,2.0,2022-12-08,15:33:00,Credit card,6.0,0.33,106.0,Thursday,December,2022,Afternoon
7455,WALM065,Texas City,Home and lifestyle,77.0,3.0,2021-12-18,16:28:00,Credit card,7.0,0.33,231.0,Saturday,December,2021,Afternoon
7456,WALM050,Victoria,Fashion accessories,47.0,2.0,2022-11-27,19:01:00,Ewallet,6.0,0.48,94.0,Sunday,November,2022,Evening
7457,WALM084,Schertz,Home and lifestyle,33.0,2.0,2023-12-01,18:20:00,Credit card,7.0,0.33,66.0,Friday,December,2023,Evening
7458,WALM073,Seguin,Fashion accessories,54.0,3.0,2020-12-15,16:39:00,Credit card,5.0,0.33,162.0,Tuesday,December,2020,Afternoon
7459,WALM038,Sugar Land,Home and lifestyle,53.0,1.0,2020-12-10,17:26:00,Credit card,3.0,0.48,53.0,Thursday,December,2020,Evening
7460,WALM082,Weslaco,Fashion accessories,34.0,2.0,2023-12-22,18:22:00,Credit card,5.0,0.33,68.0,Friday,December,2023,Evening
7461,WALM038,Sugar Land,Home and lifestyle,80.0,3.0,2022-11-17,17:44:00,Credit card,4.0,0.48,240.0,Thursday,November,2022,Evening
7462,WALM075,San Marcos,Fashion accessories,77.0,2.0,2022-12-04,16:24:00,Credit card,6.0,0.33,154.0,Sunday,December,2022,Afternoon
7463,WALM009,Plano,Home and lifestyle,57.0,2.0,2021-12-05,17:41:00,Credit card,4.0,0.48,114.0,Sunday,December,2021,Evening
7464,WALM030,Richardson,Fashion accessories,60.0,1.0,2021-11-08,19:42:00,Credit card,5.0,0.48,60.0,Monday,November,2021,Evening
7465,WALM074,Weslaco,Home and lifestyle,74.0,2.0,2021-12-26,16:32:00,Credit card,3.0,0.33,148.0,Sunday,December,2021,Afternoon
7466,WALM038,Sugar Land,Fashion accessories,34.0,2.0,2022-11-27,15:34:00,Credit card,4.0,0.48,68.0,Sunday,November,2022,Afternoon
7467,WALM046,Temple,Home and lifestyle,32.0,1.0,2022-12-24,18:10:00,Credit card,4.0,0.48,32.0,Saturday,December,2022,Evening
7468,WALM084,Schertz,Fashion accessories,77.0,2.0,2021-12-13,19:03:00,Credit card,5.0,0.33,154.0,Monday,December,2021,Evening
7469,WALM038,Sugar Land,Home and lifestyle,51.0,2.0,2023-12-01,15:37:00,Credit card,6.0,0.48,102.0,Friday,December,2023,Afternoon
7470,WALM055,Waxahachie,Fashion accessories,55.0,1.0,2020-11-15,16:56:00,Credit card,7.0,0.33,55.0,Sunday,November,2020,Afternoon
7471,WALM038,Sugar Land,Home and lifestyle,49.0,1.0,2023-11-08,16:35:00,Credit card,5.0,0.48,49.0,Wednesday,November,2023,Afternoon
7472,WALM029,Round Rock,Fashion accessories,81.0,1.0,2020-11-24,16:30:00,Credit card,3.0,0.48,81.0,Tuesday,November,2020,Afternoon
7473,WALM087,Waxahachie,Home and lifestyle,55.0,2.0,2020-12-31,20:46:00,Credit card,4.0,0.33,110.0,Thursday,December,2020,Evening
7474,WALM035,San Angelo,Fashion accessories,44.0,3.0,2022-11-23,18:42:00,Credit card,3.0,0.48,132.0,Wednesday,November,2022,Evening
7475,WALM069,Rockwall,Home and lifestyle,69.0,2.0,2020-12-25,20:04:00,Credit card,5.0,0.33,138.0,Friday,December,2020,Evening
7476,WALM054,Sherman,Fashion accessories,51.0,2.0,2020-12-31,20:36:00,Credit card,7.0,0.21,102.0,Thursday,December,2020,Evening
7477,WALM055,Waxahachie,Home and lifestyle,78.0,1.0,2021-12-23,18:47:00,Credit card,7.0,0.33,78.0,Thursday,December,2021,Evening
7478,WALM075,San Marcos,Fashion accessories,45.0,1.0,2021-11-14,18:39:00,Credit card,7.0,0.33,45.0,Sunday,November,2021,Evening
7479,WALM035,San Angelo,Home and lifestyle,85.0,3.0,2021-11-25,17:14:00,Credit card,5.0,0.48,255.0,Thursday,November,2021,Evening
7480,WALM038,Sugar Land,Fashion accessories,21.0,1.0,2023-11-03,16:13:00,Credit card,7.0,0.48,21.0,Friday,November,2023,Afternoon
7481,WALM065,Texas City,Home and lifestyle,65.0,3.0,2023-12-10,15:45:00,Credit card,4.0,0.33,195.0,Sunday,December,2023,Afternoon
7482,WALM050,Victoria,Fashion accessories,68.0,3.0,2020-12-29,15:13:00,Ewallet,7.0,0.48,204.0,Tuesday,December,2020,Afternoon
7483,WALM003,San Antonio,Home and lifestyle,51.0,2.0,2022-12-15,15:22:00,Credit card,5.0,0.48,102.0,Thursday,December,2022,Afternoon
7484,WALM065,Texas City,Fashion accessories,79.0,3.0,2020-12-18,20:27:00,Credit card,4.0,0.33,237.0,Friday,December,2020,Evening
7485,WALM009,Plano,Home and lifestyle,50.0,3.0,2023-11-16,16:21:00,Credit card,3.0,0.48,150.0,Thursday,November,2023,Afternoon
7486,WALM032,Tyler,Fashion accessories,16.0,1.0,2021-11-04,16:55:00,Credit card,6.0,0.48,16.0,Thursday,November,2021,Afternoon
7487,WALM054,Sherman,Home and lifestyle,35.0,2.0,2021-12-02,18:34:00,Credit card,4.0,0.21,70.0,Thursday,December,2021,Evening
7488,WALM058,Port Arthur,Fashion accessories,72.0,3.0,2022-11-20,15:26:00,Credit card,5.0,0.33,216.0,Sunday,November,2022,Afternoon
7489,WALM069,Rockwall,Home and lifestyle,33.0,3.0,2023-12-26,15:43:00,Credit card,4.0,0.33,99.0,Tuesday,December,2023,Afternoon
7490,WALM009,Plano,Fashion accessories,20.0,3.0,2023-12-07,19:51:00,Credit card,3.0,0.48,60.0,Thursday,December,2023,Evening
7491,WALM054,Sherman,Home and lifestyle,77.0,1.0,2020-11-18,16:13:00,Credit card,5.0,0.21,77.0,Wednesday,November,2020,Afternoon
7492,WALM058,Port Arthur,Fashion accessories,24.0,3.0,2020-12-31,17:08:00,Credit card,5.0,0.33,72.0,Thursday,December,2020,Evening
7493,WALM087,Waxahachie,Home and lifestyle,18.0,2.0,2023-11-27,16:19:00,Credit card,7.0,0.33,36.0,Monday,November,2023,Afternoon
7494,WALM087,Waxahachie,Fashion accessories,27.0,1.0,2022-11-29,19:38:00,Credit card,5.0,0.33,27.0,Tuesday,November,2022,Evening
7495,WALM025,Waco,Home and lifestyle,19.0,2.0,2021-12-01,17:56:00,Credit card,4.0,0.48,38.0,Wednesday,December,2021,Evening
7496,WALM074,Weslaco,Fashion accessories,26.0,1.0,2022-11-30,19:56:00,Credit card,5.0,0.33,26.0,Wednesday,November,2022,Evening
7497,WALM058,Port Arthur,Home and lifestyle,37.0,2.0,2022-11-28,15:12:00,Credit card,3.0,0.33,74.0,Monday,November,2022,Afternoon
7498,WALM086,Rosenberg,Fashion accessories,84.0,3.0,2021-11-04,17:33:00,Credit card,3.0,0.33,252.0,Thursday,November,2021,Evening
7499,WALM087,Waxahachie,Home and lifestyle,31.0,1.0,2020-11-04,17:39:00,Credit card,5.0,0.33,31.0,Wednesday,November,2020,Evening
7500,WALM046,Temple,Fashion accessories,39.0,3.0,2023-11-23,20:08:00,Credit card,6.0,0.48,117.0,Thursday,November,2023,Evening
7501,WALM029,Round Rock,Home and lifestyle,48.0,1.0,2022-11-04,18:11:00,Credit card,3.0,0.48,48.0,Friday,November,2022,Evening
7502,WALM035,San Angelo,Fashion accessories,49.0,3.0,2023-12-21,17:16:00,Credit card,5.0,0.48,147.0,Thursday,December,2023,Evening
7503,WALM029,Round Rock,Home and lifestyle,43.0,2.0,2021-11-25,20:29:00,Credit card,6.0,0.48,86.0,Thursday,November,2021,Evening
7504,WALM046,Temple,Fashion accessories,49.0,3.0,2020-11-24,19:56:00,Credit card,7.0,0.48,147.0,Tuesday,November,2020,Evening
7505,WALM025,Waco,Home and lifestyle,61.0,1.0,2021-11-16,16:18:00,Credit card,7.0,0.48,61.0,Tuesday,November,2021,Afternoon
7506,WALM082,Weslaco,Fashion accessories,34.0,2.0,2020-11-18,16:47:00,Credit card,3.0,0.33,68.0,Wednesday,November,2020,Afternoon
7507,WALM029,Round Rock,Home and lifestyle,40.0,3.0,2022-12-17,16:10:00,Credit card,5.0,0.48,120.0,Saturday,December,2022,Afternoon
7508,WALM038,Sugar Land,Fashion accessories,49.0,1.0,2023-11-29,19:46:00,Credit card,7.0,0.48,49.0,Wednesday,November,2023,Evening
7509,WALM029,Round Rock,Home and lifestyle,70.0,2.0,2022-11-28,15:32:00,Credit card,3.0,0.48,140.0,Monday,November,2022,Afternoon
7510,WALM055,Waxahachie,Fashion accessories,34.0,2.0,2023-12-01,16:55:00,Credit card,5.0,0.33,68.0,Friday,December,2023,Afternoon
7511,WALM030,Richardson,Home and lifestyle,74.0,1.0,2022-12-25,19:17:00,Credit card,4.0,0.48,74.0,Sunday,December,2022,Evening
7512,WALM054,Sherman,Fashion accessories,47.0,3.0,2020-11-03,16:26:00,Credit card,6.0,0.21,141.0,Tuesday,November,2020,Afternoon
7513,WALM054,Sherman,Home and lifestyle,72.0,3.0,2022-11-02,20:46:00,Credit card,6.0,0.21,216.0,Wednesday,November,2022,Evening
7514,WALM032,Tyler,Fashion accessories,64.0,3.0,2020-11-21,15:17:00,Credit card,7.0,0.48,192.0,Saturday,November,2020,Afternoon
7515,WALM069,Rockwall,Home and lifestyle,84.0,2.0,2023-12-30,18:25:00,Credit card,3.0,0.33,168.0,Saturday,December,2023,Evening
7516,WALM050,Victoria,Fashion accessories,72.0,2.0,2021-11-26,20:22:00,Ewallet,5.0,0.48,144.0,Friday,November,2021,Evening
7517,WALM035,San Angelo,Home and lifestyle,46.0,1.0,2022-12-27,18:57:00,Credit card,6.0,0.48,46.0,Tuesday,December,2022,Evening
7518,WALM054,Sherman,Fashion accessories,15.0,3.0,2020-11-26,20:26:00,Credit card,3.0,0.21,45.0,Thursday,November,2020,Evening
7519,WALM075,San Marcos,Home and lifestyle,63.0,3.0,2021-12-19,16:36:00,Credit card,5.0,0.33,189.0,Sunday,December,2021,Afternoon
7520,WALM025,Waco,Fashion accessories,84.0,1.0,2020-12-25,19:02:00,Credit card,7.0,0.48,84.0,Friday,December,2020,Evening
7521,WALM035,San Angelo,Home and lifestyle,24.0,1.0,2023-11-24,18:39:00,Credit card,6.0,0.48,24.0,Friday,November,2023,Evening
7522,WALM086,Rosenberg,Fashion accessories,84.0,3.0,2020-12-24,16:02:00,Credit card,6.0,0.33,252.0,Thursday,December,2020,Afternoon
7523,WALM065,Texas City,Home and lifestyle,85.0,2.0,2021-11-13,19:25:00,Credit card,7.0,0.33,170.0,Saturday,November,2021,Evening
7524,WALM089,Southlake,Fashion accessories,54.0,3.0,2021-11-25,16:43:00,Credit card,5.0,0.33,162.0,Thursday,November,2021,Afternoon
7525,WALM073,Seguin,Home and lifestyle,53.0,3.0,2020-12-23,15:55:00,Credit card,6.0,0.33,159.0,Wednesday,December,2020,Afternoon
7526,WALM086,Rosenberg,Fashion accessories,63.0,3.0,2021-12-25,18:14:00,Credit card,6.0,0.33,189.0,Saturday,December,2021,Evening
7527,WALM003,San Antonio,Home and lifestyle,36.0,2.0,2021-12-16,16:48:00,Credit card,6.0,0.48,72.0,Thursday,December,2021,Afternoon
7528,WALM050,Victoria,Fashion accessories,54.0,2.0,2022-11-26,18:10:00,Ewallet,7.0,0.48,108.0,Saturday,November,2022,Evening
7529,WALM038,Sugar Land,Home and lifestyle,84.0,2.0,2020-12-06,16:26:00,Credit card,3.0,0.48,168.0,Sunday,December,2020,Afternoon
7530,WALM046,Temple,Fashion accessories,44.0,3.0,2023-11-16,16:27:00,Credit card,3.0,0.48,132.0,Thursday,November,2023,Afternoon
7531,WALM050,Victoria,Home and lifestyle,21.0,2.0,2020-11-13,16:26:00,Ewallet,3.0,0.48,42.0,Friday,November,2020,Afternoon
7532,WALM065,Texas City,Fashion accessories,59.0,2.0,2022-12-23,19:56:00,Credit card,3.0,0.33,118.0,Friday,December,2022,Evening
7533,WALM075,San Marcos,Home and lifestyle,64.0,3.0,2020-12-15,17:47:00,Credit card,3.0,0.33,192.0,Tuesday,December,2020,Evening
7534,WALM055,Waxahachie,Fashion accessories,52.0,1.0,2021-11-26,19:07:00,Credit card,5.0,0.33,52.0,Friday,November,2021,Evening
7535,WALM029,Round Rock,Home and lifestyle,27.0,3.0,2020-11-25,15:48:00,Credit card,7.0,0.48,81.0,Wednesday,November,2020,Afternoon
7536,WALM030,Richardson,Fashion accessories,16.0,3.0,2021-11-08,17:29:00,Credit card,5.0,0.48,48.0,Monday,November,2021,Evening
7537,WALM069,Rockwall,Home and lifestyle,79.0,3.0,2022-11-12,16:38:00,Credit card,6.0,0.33,237.0,Saturday,November,2022,Afternoon
7538,WALM054,Sherman,Fashion accessories,34.0,3.0,2023-12-16,15:11:00,Credit card,5.0,0.21,102.0,Saturday,December,2023,Afternoon
7539,WALM073,Seguin,Home and lifestyle,83.0,2.0,2020-11-27,19:33:00,Credit card,3.0,0.33,166.0,Friday,November,2020,Evening
7540,WALM082,Weslaco,Fashion accessories,23.0,1.0,2023-11-16,16:23:00,Credit card,7.0,0.33,23.0,Thursday,November,2023,Afternoon
7541,WALM069,Rockwall,Home and lifestyle,48.0,3.0,2022-11-09,19:49:00,Credit card,4.0,0.33,144.0,Wednesday,November,2022,Evening
7542,WALM038,Sugar Land,Fashion accessories,44.0,2.0,2021-12-24,15:04:00,Credit card,4.0,0.48,88.0,Friday,December,2021,Afternoon
7543,WALM038,Sugar Land,Home and lifestyle,44.0,3.0,2020-11-25,20:32:00,Credit card,4.0,0.48,132.0,Wednesday,November,2020,Evening
7544,WALM038,Sugar Land,Fashion accessories,69.0,2.0,2022-12-20,17:05:00,Credit card,7.0,0.48,138.0,Tuesday,December,2022,Evening
7545,WALM050,Victoria,Home and lifestyle,66.0,1.0,2021-11-23,16:40:00,Ewallet,5.0,0.48,66.0,Tuesday,November,2021,Afternoon
7546,WALM086,Rosenberg,Fashion accessories,46.0,1.0,2021-12-30,17:17:00,Credit card,6.0,0.33,46.0,Thursday,December,2021,Evening
7547,WALM086,Rosenberg,Home and lifestyle,16.0,3.0,2020-12-01,18:47:00,Credit card,3.0,0.33,48.0,Tuesday,December,2020,Evening
7548,WALM073,Seguin,Fashion accessories,66.0,3.0,2020-12-10,17:33:00,Credit card,4.0,0.33,198.0,Thursday,December,2020,Evening
7549,WALM030,Richardson,Home and lifestyle,47.0,3.0,2021-12-14,19:25:00,Credit card,6.0,0.48,141.0,Tuesday,December,2021,Evening
7550,WALM055,Waxahachie,Fashion accessories,75.0,3.0,2022-12-20,18:49:00,Credit card,7.0,0.33,225.0,Tuesday,December,2022,Evening
7551,WALM025,Waco,Home and lifestyle,66.0,1.0,2021-11-11,15:25:00,Credit card,3.0,0.48,66.0,Thursday,November,2021,Afternoon
7552,WALM082,Weslaco,Fashion accessories,78.0,1.0,2020-11-03,17:21:00,Credit card,3.0,0.33,78.0,Tuesday,November,2020,Evening
7553,WALM082,Weslaco,Home and lifestyle,62.0,1.0,2021-12-06,18:06:00,Credit card,4.0,0.33,62.0,Monday,December,2021,Evening
7554,WALM084,Schertz,Fashion accessories,15.0,1.0,2020-12-01,18:21:00,Credit card,7.0,0.33,15.0,Tuesday,December,2020,Evening
7555,WALM075,San Marcos,Home and lifestyle,52.0,3.0,2020-12-27,15:59:00,Credit card,6.0,0.33,156.0,Sunday,December,2020,Afternoon
7556,WALM089,Southlake,Fashion accessories,46.0,2.0,2021-11-01,17:07:00,Credit card,7.0,0.33,92.0,Monday,November,2021,Evening
7557,WALM082,Weslaco,Home and lifestyle,83.0,1.0,2021-12-08,17:11:00,Credit card,3.0,0.33,83.0,Wednesday,December,2021,Evening
7558,WALM099,Weatherford,Fashion accessories,81.0,2.0,2022-12-09,18:23:00,Credit card,3.0,0.18,162.0,Friday,December,2022,Evening
7559,WALM056,Rowlett,Home and lifestyle,55.0,2.0,2020-11-22,19:35:00,Credit card,4.0,0.33,110.0,Sunday,November,2020,Evening
7560,WALM074,Weslaco,Fashion accessories,38.0,2.0,2021-12-15,17:33:00,Credit card,7.0,0.33,76.0,Wednesday,December,2021,Evening
7561,WALM046,Temple,Home and lifestyle,50.0,2.0,2022-12-18,15:34:00,Credit card,3.0,0.48,100.0,Sunday,December,2022,Afternoon
7562,WALM075,San Marcos,Fashion accessories,79.0,3.0,2022-11-04,16:02:00,Credit card,4.0,0.33,237.0,Friday,November,2022,Afternoon
7563,WALM087,Waxahachie,Home and lifestyle,75.0,1.0,2023-12-30,17:30:00,Credit card,3.0,0.33,75.0,Saturday,December,2023,Evening
7564,WALM029,Round Rock,Fashion accessories,61.0,3.0,2023-12-06,19:31:00,Credit card,4.0,0.48,183.0,Wednesday,December,2023,Evening
7565,WALM050,Victoria,Home and lifestyle,40.0,1.0,2021-12-13,17:13:00,Ewallet,5.0,0.48,40.0,Monday,December,2021,Evening
7566,WALM035,San Angelo,Fashion accessories,37.0,2.0,2023-11-24,18:02:00,Credit card,4.0,0.48,74.0,Friday,November,2023,Evening
7567,WALM065,Texas City,Home and lifestyle,85.0,3.0,2022-11-03,20:22:00,Credit card,4.0,0.33,255.0,Thursday,November,2022,Evening
7568,WALM009,Plano,Fashion accessories,15.0,2.0,2021-11-05,20:40:00,Credit card,6.0,0.48,30.0,Friday,November,2021,Evening
7569,WALM032,Tyler,Home and lifestyle,81.0,3.0,2023-11-16,17:38:00,Credit card,6.0,0.48,243.0,Thursday,November,2023,Evening
7570,WALM084,Schertz,Fashion accessories,66.0,1.0,2023-12-06,19:46:00,Credit card,6.0,0.33,66.0,Wednesday,December,2023,Evening
7571,WALM009,Plano,Home and lifestyle,17.0,2.0,2020-12-08,17:28:00,Credit card,4.0,0.48,34.0,Tuesday,December,2020,Evening
7572,WALM089,Southlake,Fashion accessories,33.0,1.0,2022-12-20,20:02:00,Credit card,6.0,0.33,33.0,Tuesday,December,2022,Evening
7573,WALM082,Weslaco,Home and lifestyle,51.0,1.0,2020-11-26,15:33:00,Credit card,4.0,0.33,51.0,Thursday,November,2020,Afternoon
7574,WALM084,Schertz,Fashion accessories,23.0,2.0,2023-12-21,19:11:00,Credit card,7.0,0.33,46.0,Thursday,December,2023,Evening
7575,WALM084,Schertz,Home and lifestyle,50.0,2.0,2022-11-30,18:39:00,Credit card,4.0,0.33,100.0,Wednesday,November,2022,Evening
7576,WALM029,Round Rock,Fashion accessories,67.0,3.0,2023-11-04,19:21:00,Credit card,5.0,0.48,201.0,Saturday,November,2023,Evening
7577,WALM025,Waco,Home and lifestyle,59.0,3.0,2021-12-22,18:20:00,Credit card,3.0,0.48,177.0,Wednesday,December,2021,Evening
7578,WALM075,San Marcos,Fashion accessories,75.0,2.0,2020-12-09,15:36:00,Credit card,6.0,0.33,150.0,Wednesday,December,2020,Afternoon
7579,WALM058,Port Arthur,Home and lifestyle,15.0,1.0,2022-11-07,19:09:00,Credit card,3.0,0.33,15.0,Monday,November,2022,Evening
7580,WALM046,Temple,Fashion accessories,20.0,2.0,2023-12-14,18:13:00,Credit card,7.0,0.48,40.0,Thursday,December,2023,Evening
7581,WALM099,Weatherford,Home and lifestyle,27.0,1.0,2021-11-07,19:14:00,Credit card,5.0,0.18,27.0,Sunday,November,2021,Evening
7582,WALM089,Southlake,Fashion accessories,59.0,2.0,2023-12-06,16:24:00,Credit card,4.0,0.33,118.0,Wednesday,December,2023,Afternoon
7583,WALM038,Sugar Land,Home and lifestyle,16.0,1.0,2022-11-24,19:21:00,Credit card,3.0,0.48,16.0,Thursday,November,2022,Evening
7584,WALM055,Waxahachie,Fashion accessories,67.0,2.0,2022-11-09,17:45:00,Credit card,5.0,0.33,134.0,Wednesday,November,2022,Evening
7585,WALM038,Sugar Land,Home and lifestyle,16.0,3.0,2022-12-03,20:09:00,Credit card,5.0,0.48,48.0,Saturday,December,2022,Evening
7586,WALM025,Waco,Fashion accessories,82.0,1.0,2020-12-13,20:00:00,Credit card,6.0,0.48,82.0,Sunday,December,2020,Evening
7587,WALM003,San Antonio,Home and lifestyle,56.0,3.0,2023-12-03,17:10:00,Credit card,3.0,0.48,168.0,Sunday,December,2023,Evening
7588,WALM055,Waxahachie,Fashion accessories,34.0,3.0,2021-12-31,18:09:00,Credit card,3.0,0.33,102.0,Friday,December,2021,Evening
7589,WALM084,Schertz,Home and lifestyle,46.0,2.0,2023-11-02,19:17:00,Credit card,7.0,0.33,92.0,Thursday,November,2023,Evening
7590,WALM082,Weslaco,Fashion accessories,58.0,1.0,2022-11-09,16:10:00,Credit card,5.0,0.33,58.0,Wednesday,November,2022,Afternoon
7591,WALM050,Victoria,Home and lifestyle,54.0,2.0,2020-11-27,20:35:00,Ewallet,7.0,0.48,108.0,Friday,November,2020,Evening
7592,WALM065,Texas City,Fashion accessories,72.0,3.0,2022-11-06,20:55:00,Credit card,3.0,0.33,216.0,Sunday,November,2022,Evening
7593,WALM084,Schertz,Home and lifestyle,15.0,3.0,2022-12-16,16:40:00,Credit card,7.0,0.33,45.0,Friday,December,2022,Afternoon
7594,WALM074,Weslaco,Fashion accessories,22.0,2.0,2020-11-28,20:46:00,Credit card,7.0,0.33,44.0,Saturday,November,2020,Evening
7595,WALM087,Waxahachie,Home and lifestyle,34.0,2.0,2021-11-28,15:59:00,Credit card,6.0,0.33,68.0,Sunday,November,2021,Afternoon
7596,WALM035,San Angelo,Fashion accessories,41.0,1.0,2023-12-14,15:55:00,Credit card,4.0,0.48,41.0,Thursday,December,2023,Afternoon
7597,WALM032,Tyler,Home and lifestyle,69.0,1.0,2020-11-14,17:03:00,Credit card,6.0,0.48,69.0,Saturday,November,2020,Evening
